order_id,order_date,order_time,customer_id,store_location,product,flavor,quantity,price_per_unit,total_price,payment_method,order_type,promotion
6919,10/20/2024,11,6919,Downtown,Milk,,5,2.02,10.1,Mobile,In-store,None
6920,5/29/2024,5,6920,Downtown,Hot Tea,,5,2.97,14.85,Credit Card,Delivery,Buy 1 Get 1
6921,9/24/2024,4,6921,Midtown,Donut,Glazed,2,1.42,2.84,Cash,In-store,10% Off
6922,8/5/2024,12,6922,Midtown,Milk,,5,2.08,10.4,Cash,In-store,10% Off
6923,1/19/2025,20,6923,Downtown,Coffee,,1,3.31,3.31,Credit Card,In-store,10% Off
6924,7/10/2024,22,6924,Midtown,Orange Juice,,2,3.19,6.38,Mobile,In-store,None
6925,8/25/2024,2,6925,Downtown,Donut,Strawberry Frosted,4,1.96,7.84,Credit Card,Delivery,10% Off
6926,4/26/2024,19,6926,Suburb,Orange Juice,,2,3.17,6.34,Credit Card,Delivery,None
6927,7/5/2024,17,6927,Suburb,Donut,Strawberry Frosted,3,1.06,3.18,Mobile,In-store,10% Off
6928,4/29/2024,0,6928,Uptown,Hot Tea,,4,2.55,10.2,Credit Card,In-store,10% Off
6929,8/30/2024,17,6929,Suburb,Donut,Glazed,3,1.55,4.65,Credit Card,Delivery,None
6930,3/18/2025,1,6930,Suburb,Donut,Strawberry Frosted,4,1.86,7.44,Credit Card,Delivery,Buy 1 Get 1
6931,12/15/2024,18,6931,Uptown,Hot Tea,,5,1.9,9.5,Cash,Delivery,None
6932,12/5/2024,7,6932,Midtown,Milk,,2,2.8,5.6,Cash,Delivery,Buy 1 Get 1
6933,7/15/2024,0,6933,Midtown,Coffee,,1,2.94,2.94,Credit Card,In-store,Buy 1 Get 1
6934,5/23/2024,12,6934,Suburb,Orange Juice,,4,3.13,12.52,Mobile,In-store,Buy 1 Get 1
6935,9/18/2024,1,6935,Uptown,Orange Juice,,4,2.87,11.48,Cash,In-store,10% Off
6936,1/18/2025,16,6936,Uptown,Coffee,,3,2.97,8.91,Cash,Delivery,Buy 1 Get 1
6937,9/12/2024,12,6937,Downtown,Milk,,5,2,10,Cash,Delivery,Buy 1 Get 1
6938,3/15/2025,15,6938,Suburb,Orange Juice,,3,3.89,11.67,Mobile,Delivery,Buy 1 Get 1
6939,9/12/2024,4,6939,Uptown,Coffee,,3,2.01,6.03,Cash,In-store,Buy 1 Get 1
6940,7/16/2024,4,6940,Suburb,Orange Juice,,5,2.81,14.05,Cash,Delivery,10% Off
6941,2/16/2025,4,6941,Uptown,Milk,,1,2.39,2.39,Credit Card,Delivery,None
6942,5/14/2024,12,6942,Downtown,Orange Juice,,3,3.72,11.16,Cash,Delivery,None
6943,8/1/2024,6,6943,Midtown,Hot Tea,,3,2.24,6.72,Credit Card,In-store,None
6944,11/7/2024,3,6944,Uptown,Donut,Strawberry Frosted,4,1.7,6.8,Cash,Delivery,None
6945,8/31/2024,7,6945,Uptown,Donut,Boston Cream,5,2.15,10.75,Mobile,In-store,10% Off
6946,11/1/2024,18,6946,Downtown,Milk,,2,2.2,4.4,Cash,Delivery,None
6947,10/28/2024,19,6947,Suburb,Orange Juice,,1,2.69,2.69,Mobile,Delivery,None
6948,4/22/2024,13,6948,Suburb,Donut,Strawberry Frosted,1,1.09,1.09,Cash,In-store,None
6949,10/12/2024,7,6949,Midtown,Donut,Chocolate,5,2.07,10.35,Cash,In-store,10% Off
6950,11/24/2024,7,6950,Downtown,Orange Juice,,4,3.23,12.92,Credit Card,Delivery,Buy 1 Get 1
6951,11/7/2024,11,6951,Downtown,Milk,,4,2.98,11.92,Mobile,Delivery,None
6952,3/6/2025,16,6952,Suburb,Hot Tea,,5,2.67,13.35,Cash,Delivery,10% Off
6953,9/14/2024,8,6953,Suburb,Hot Tea,,4,2.37,9.48,Credit Card,Delivery,10% Off
6954,9/26/2024,14,6954,Suburb,Orange Juice,,1,2.56,2.56,Mobile,In-store,None
6955,7/18/2024,17,6955,Downtown,Orange Juice,,1,3.67,3.67,Cash,Delivery,None
6956,10/23/2024,7,6956,Midtown,Coffee,,2,4.34,8.68,Cash,Delivery,Buy 1 Get 1
6957,10/7/2024,15,6957,Suburb,Orange Juice,,5,2.79,13.95,Mobile,In-store,Buy 1 Get 1
6958,6/20/2024,3,6958,Downtown,Coffee,,3,2.32,6.96,Mobile,In-store,10% Off
6959,11/7/2024,15,6959,Downtown,Coffee,,3,4.46,13.38,Credit Card,In-store,10% Off
6960,8/30/2024,18,6960,Uptown,Orange Juice,,2,3.22,6.44,Credit Card,In-store,None
6961,6/16/2024,4,6961,Downtown,Orange Juice,,2,3.24,6.48,Cash,Delivery,None
6962,2/6/2025,11,6962,Uptown,Donut,Glazed,4,1.1,4.4,Credit Card,In-store,None
6963,8/8/2024,9,6963,Suburb,Hot Tea,,2,1.57,3.14,Credit Card,In-store,Buy 1 Get 1
6964,2/5/2025,12,6964,Midtown,Orange Juice,,2,3.77,7.54,Mobile,Delivery,Buy 1 Get 1
6965,9/20/2024,11,6965,Midtown,Coffee,,3,2.55,7.65,Mobile,In-store,10% Off
6966,12/30/2024,7,6966,Uptown,Milk,,4,2.84,11.36,Cash,Delivery,Buy 1 Get 1
6967,1/25/2025,1,6967,Downtown,Milk,,2,2.21,4.42,Credit Card,Delivery,None
6968,10/12/2024,7,6968,Suburb,Hot Tea,,2,3.35,6.7,Credit Card,In-store,None
6969,3/24/2025,20,6969,Suburb,Donut,Chocolate,4,1.14,4.56,Mobile,In-store,Buy 1 Get 1
6970,7/23/2024,3,6970,Uptown,Milk,,5,2.13,10.65,Mobile,In-store,10% Off
6971,5/21/2024,2,6971,Midtown,Milk,,4,2.31,9.24,Mobile,In-store,Buy 1 Get 1
6972,2/2/2025,10,6972,Midtown,Milk,,3,2.5,7.5,Cash,In-store,None
6973,5/17/2024,13,6973,Suburb,Coffee,,5,2.05,10.25,Mobile,In-store,None
6974,6/19/2024,1,6974,Suburb,Orange Juice,,1,3.5,3.5,Cash,Delivery,None
6975,11/26/2024,21,6975,Midtown,Hot Tea,,4,1.55,6.2,Credit Card,In-store,None
6976,1/12/2025,5,6976,Suburb,Milk,,3,2.82,8.46,Mobile,In-store,Buy 1 Get 1
6977,11/10/2024,14,6977,Midtown,Donut,Chocolate,5,2.48,12.4,Credit Card,In-store,10% Off
6978,6/6/2024,19,6978,Uptown,Hot Tea,,4,2.93,11.72,Cash,In-store,None
6979,9/24/2024,13,6979,Uptown,Donut,Glazed,2,1.88,3.76,Cash,Delivery,Buy 1 Get 1
6980,11/20/2024,12,6980,Midtown,Donut,Glazed,4,2.21,8.84,Mobile,In-store,None
6981,4/28/2024,6,6981,Uptown,Hot Tea,,1,2.79,2.79,Credit Card,Delivery,None
6982,12/9/2024,19,6982,Uptown,Orange Juice,,4,3.32,13.28,Mobile,In-store,Buy 1 Get 1
6983,9/26/2024,12,6983,Midtown,Coffee,,5,2.12,10.6,Mobile,In-store,Buy 1 Get 1
6984,10/5/2024,17,6984,Downtown,Milk,,5,2.13,10.65,Cash,Delivery,10% Off
6985,7/22/2024,3,6985,Downtown,Coffee,,4,3.33,13.32,Mobile,In-store,None
6986,9/1/2024,5,6986,Suburb,Coffee,,5,3.69,18.45,Mobile,In-store,10% Off
6987,12/14/2024,14,6987,Suburb,Hot Tea,,2,2.11,4.22,Mobile,Delivery,10% Off
6988,8/18/2024,13,6988,Uptown,Donut,Jelly,4,2.37,9.48,Cash,In-store,None
6989,10/9/2024,21,6989,Uptown,Orange Juice,,2,3.52,7.04,Mobile,In-store,None
6990,7/24/2024,11,6990,Uptown,Hot Tea,,2,2.37,4.74,Mobile,Delivery,Buy 1 Get 1
6991,10/3/2024,1,6991,Uptown,Hot Tea,,3,2.08,6.24,Cash,In-store,Buy 1 Get 1
6992,8/28/2024,11,6992,Suburb,Orange Juice,,4,2.71,10.84,Mobile,In-store,10% Off
6993,2/21/2025,23,6993,Midtown,Milk,,5,2.6,13,Mobile,In-store,Buy 1 Get 1
6994,4/20/2024,3,6994,Suburb,Donut,Boston Cream,2,2.22,4.44,Credit Card,In-store,Buy 1 Get 1
6995,6/21/2024,6,6995,Uptown,Milk,,3,2.22,6.66,Mobile,In-store,10% Off
6996,8/2/2024,14,6996,Midtown,Coffee,,4,3.08,12.32,Cash,In-store,Buy 1 Get 1
6997,5/4/2024,15,6997,Uptown,Milk,,4,2.82,11.28,Credit Card,Delivery,None
6998,1/23/2025,13,6998,Suburb,Hot Tea,,1,1.82,1.82,Credit Card,Delivery,10% Off
6999,2/9/2025,5,6999,Downtown,Hot Tea,,1,3.16,3.16,Mobile,In-store,10% Off
7000,4/15/2024,4,7000,Suburb,Milk,,2,1.63,3.26,Credit Card,In-store,None
7001,6/6/2024,14,7001,Downtown,Hot Tea,,1,3.33,3.33,Credit Card,Delivery,Buy 1 Get 1
7002,6/7/2024,7,7002,Midtown,Hot Tea,,2,1.98,3.96,Mobile,In-store,None
7003,2/18/2025,7,7003,Suburb,Orange Juice,,5,3.01,15.05,Credit Card,Delivery,None
7004,12/21/2024,7,7004,Suburb,Milk,,2,1.98,3.96,Credit Card,Delivery,None
7005,10/31/2024,22,7005,Midtown,Hot Tea,,1,3.18,3.18,Mobile,In-store,10% Off
7006,8/6/2024,16,7006,Midtown,Donut,Glazed,5,2.38,11.9,Cash,Delivery,None
7007,11/25/2024,22,7007,Uptown,Milk,,1,1.99,1.99,Mobile,In-store,None
7008,11/9/2024,14,7008,Midtown,Hot Tea,,2,3.41,6.82,Credit Card,Delivery,None
7009,1/16/2025,7,7009,Downtown,Hot Tea,,3,2.57,7.71,Mobile,In-store,10% Off
7010,3/3/2025,23,7010,Downtown,Hot Tea,,4,2.36,9.44,Mobile,Delivery,None
7011,12/31/2024,19,7011,Midtown,Donut,Strawberry Frosted,1,1.28,1.28,Mobile,In-store,Buy 1 Get 1
7012,4/30/2024,22,7012,Suburb,Milk,,2,2.34,4.68,Credit Card,Delivery,None
7013,6/15/2024,19,7013,Uptown,Coffee,,5,3.61,18.05,Mobile,In-store,None
7014,1/24/2025,16,7014,Uptown,Donut,Glazed,1,2.1,2.1,Credit Card,In-store,None
7015,5/13/2024,22,7015,Downtown,Hot Tea,,1,2.28,2.28,Credit Card,Delivery,None
7016,2/15/2025,21,7016,Downtown,Hot Tea,,4,3.01,12.04,Credit Card,Delivery,None
7017,1/5/2025,3,7017,Uptown,Coffee,,2,2.41,4.82,Credit Card,In-store,None
7018,11/24/2024,7,7018,Uptown,Hot Tea,,3,1.53,4.59,Cash,In-store,10% Off
7019,11/26/2024,10,7019,Uptown,Coffee,,5,2.05,10.25,Credit Card,In-store,10% Off
7020,4/25/2024,15,7020,Suburb,Milk,,2,1.71,3.42,Credit Card,In-store,10% Off
7021,1/3/2025,10,7021,Midtown,Orange Juice,,5,3.99,19.95,Credit Card,In-store,Buy 1 Get 1
7022,5/3/2024,4,7022,Midtown,Orange Juice,,1,2.96,2.96,Credit Card,Delivery,10% Off
7023,2/20/2025,20,7023,Suburb,Donut,Boston Cream,4,1.81,7.24,Cash,Delivery,Buy 1 Get 1
7024,1/31/2025,3,7024,Midtown,Orange Juice,,4,2.88,11.52,Cash,Delivery,10% Off
7025,8/12/2024,12,7025,Suburb,Donut,Jelly,3,1.57,4.71,Mobile,Delivery,10% Off
7026,10/16/2024,23,7026,Midtown,Hot Tea,,4,1.9,7.6,Mobile,In-store,10% Off
7027,4/28/2024,18,7027,Uptown,Hot Tea,,1,2.98,2.98,Mobile,Delivery,Buy 1 Get 1
7028,8/4/2024,14,7028,Uptown,Hot Tea,,3,3.39,10.17,Credit Card,Delivery,None
7029,12/16/2024,5,7029,Midtown,Milk,,2,2.97,5.94,Mobile,Delivery,None
7030,7/21/2024,5,7030,Suburb,Coffee,,4,2.07,8.28,Credit Card,Delivery,Buy 1 Get 1
7031,7/13/2024,14,7031,Midtown,Milk,,3,1.51,4.53,Cash,In-store,Buy 1 Get 1
7032,9/21/2024,9,7032,Uptown,Milk,,1,2.66,2.66,Mobile,Delivery,10% Off
7033,7/21/2024,0,7033,Suburb,Coffee,,5,4.18,20.9,Mobile,Delivery,Buy 1 Get 1
7034,9/16/2024,19,7034,Midtown,Donut,Jelly,5,1.04,5.2,Credit Card,In-store,10% Off
7035,9/11/2024,12,7035,Midtown,Donut,Strawberry Frosted,1,1.26,1.26,Credit Card,Delivery,None
7036,8/20/2024,18,7036,Midtown,Donut,Glazed,1,1.69,1.69,Cash,In-store,Buy 1 Get 1
7037,2/18/2025,2,7037,Suburb,Donut,Boston Cream,5,1.67,8.35,Cash,Delivery,10% Off
7038,4/12/2024,21,7038,Downtown,Orange Juice,,3,3.5,10.5,Cash,In-store,None
7039,7/28/2024,19,7039,Midtown,Milk,,5,1.71,8.55,Cash,Delivery,None
7040,8/23/2024,5,7040,Downtown,Coffee,,1,3.72,3.72,Credit Card,Delivery,None
7041,8/19/2024,7,7041,Downtown,Coffee,,4,4.4,17.6,Credit Card,In-store,10% Off
7042,6/2/2024,10,7042,Uptown,Coffee,,2,4.21,8.42,Credit Card,Delivery,Buy 1 Get 1
7043,3/26/2025,10,7043,Suburb,Coffee,,4,4.06,16.24,Mobile,Delivery,None
7044,1/25/2025,22,7044,Uptown,Donut,Glazed,4,1.17,4.68,Mobile,Delivery,Buy 1 Get 1
7045,1/26/2025,23,7045,Uptown,Donut,Jelly,1,2.49,2.49,Credit Card,Delivery,None
7046,8/4/2024,14,7046,Uptown,Milk,,5,2.73,13.65,Mobile,Delivery,Buy 1 Get 1
7047,10/14/2024,4,7047,Midtown,Milk,,3,2.86,8.58,Cash,In-store,Buy 1 Get 1
7048,4/18/2024,1,7048,Uptown,Orange Juice,,4,3.24,12.96,Mobile,Delivery,10% Off
7049,2/1/2025,13,7049,Downtown,Orange Juice,,5,3.01,15.05,Credit Card,Delivery,None
7050,10/1/2024,2,7050,Downtown,Hot Tea,,3,3.15,9.45,Mobile,In-store,10% Off
7051,7/12/2024,16,7051,Midtown,Donut,Glazed,4,1.71,6.84,Credit Card,Delivery,10% Off
7052,12/31/2024,7,7052,Downtown,Coffee,,3,3.72,11.16,Credit Card,In-store,10% Off
7053,5/17/2024,16,7053,Downtown,Coffee,,5,3.36,16.8,Credit Card,Delivery,None
7054,12/20/2024,15,7054,Suburb,Coffee,,2,3.11,6.22,Cash,In-store,None
7055,12/31/2024,3,7055,Midtown,Orange Juice,,5,3.75,18.75,Credit Card,In-store,10% Off
7056,11/8/2024,8,7056,Uptown,Orange Juice,,1,3.82,3.82,Credit Card,In-store,Buy 1 Get 1
7057,10/24/2024,10,7057,Suburb,Orange Juice,,3,3.29,9.87,Credit Card,In-store,None
7058,12/27/2024,10,7058,Downtown,Hot Tea,,2,2.74,5.48,Credit Card,In-store,None
7059,7/3/2024,22,7059,Uptown,Hot Tea,,3,3.16,9.48,Cash,In-store,Buy 1 Get 1
7060,5/14/2024,22,7060,Downtown,Hot Tea,,3,2.17,6.51,Credit Card,Delivery,None
7061,3/30/2025,1,7061,Midtown,Orange Juice,,4,3,12,Mobile,In-store,None
7062,4/4/2025,19,7062,Downtown,Milk,,1,2.16,2.16,Cash,In-store,10% Off
7063,10/10/2024,9,7063,Downtown,Coffee,,3,4.07,12.21,Credit Card,Delivery,None
7064,8/8/2024,11,7064,Downtown,Orange Juice,,5,3.48,17.4,Cash,Delivery,Buy 1 Get 1
7065,1/13/2025,2,7065,Midtown,Coffee,,5,3,15,Cash,In-store,Buy 1 Get 1
7066,6/28/2024,7,7066,Uptown,Coffee,,4,3.96,15.84,Cash,In-store,10% Off
7067,5/2/2024,14,7067,Midtown,Coffee,,1,3.18,3.18,Credit Card,Delivery,10% Off
7068,9/1/2024,1,7068,Downtown,Coffee,,1,3.52,3.52,Cash,Delivery,10% Off
7069,10/12/2024,9,7069,Midtown,Hot Tea,,5,1.55,7.75,Mobile,Delivery,None
7070,2/19/2025,9,7070,Uptown,Donut,Strawberry Frosted,2,2.28,4.56,Mobile,Delivery,None
7071,5/28/2024,13,7071,Midtown,Milk,,4,2.82,11.28,Cash,In-store,None
7072,4/17/2024,18,7072,Suburb,Coffee,,4,3.66,14.64,Credit Card,In-store,Buy 1 Get 1
7073,12/22/2024,13,7073,Uptown,Donut,Jelly,5,1.02,5.1,Mobile,In-store,Buy 1 Get 1
7074,6/28/2024,9,7074,Suburb,Milk,,5,2.41,12.05,Credit Card,In-store,10% Off
7075,6/7/2024,11,7075,Downtown,Coffee,,2,4.14,8.28,Credit Card,In-store,Buy 1 Get 1
7076,1/3/2025,8,7076,Downtown,Hot Tea,,2,1.67,3.34,Mobile,Delivery,None
7077,9/3/2024,22,7077,Downtown,Hot Tea,,1,1.81,1.81,Mobile,In-store,10% Off
7078,12/26/2024,2,7078,Midtown,Hot Tea,,4,3.3,13.2,Credit Card,In-store,Buy 1 Get 1
7079,12/3/2024,21,7079,Suburb,Milk,,4,2.15,8.6,Cash,In-store,10% Off
7080,7/7/2024,0,7080,Suburb,Coffee,,5,3.41,17.05,Credit Card,In-store,10% Off
7081,3/25/2025,13,7081,Downtown,Orange Juice,,1,3.02,3.02,Credit Card,In-store,None
7082,12/30/2024,12,7082,Downtown,Orange Juice,,4,2.91,11.64,Cash,In-store,None
7083,4/5/2024,10,7083,Suburb,Coffee,,1,3.94,3.94,Mobile,In-store,Buy 1 Get 1
7084,1/31/2025,15,7084,Downtown,Milk,,1,2.33,2.33,Cash,Delivery,Buy 1 Get 1
7085,4/29/2024,0,7085,Uptown,Orange Juice,,5,3.82,19.1,Mobile,Delivery,Buy 1 Get 1
7086,12/5/2024,8,7086,Suburb,Milk,,1,2.18,2.18,Cash,In-store,Buy 1 Get 1
7087,3/29/2025,9,7087,Uptown,Donut,Jelly,2,1.01,2.02,Credit Card,Delivery,Buy 1 Get 1
7088,7/17/2024,21,7088,Midtown,Milk,,2,2.52,5.04,Mobile,In-store,Buy 1 Get 1
7089,6/16/2024,15,7089,Suburb,Coffee,,3,2.6,7.8,Mobile,In-store,None
7090,5/26/2024,13,7090,Uptown,Donut,Chocolate,5,2.25,11.25,Credit Card,In-store,None
7091,4/26/2024,12,7091,Uptown,Donut,Jelly,3,1.15,3.45,Credit Card,Delivery,None
7092,10/22/2024,5,7092,Uptown,Donut,Strawberry Frosted,2,1.47,2.94,Cash,In-store,None
7093,4/1/2025,16,7093,Uptown,Hot Tea,,3,2.82,8.46,Credit Card,In-store,None
7094,4/9/2024,4,7094,Downtown,Donut,Strawberry Frosted,5,2.11,10.55,Mobile,Delivery,Buy 1 Get 1
7095,4/25/2024,5,7095,Downtown,Donut,Boston Cream,5,1.33,6.65,Cash,In-store,Buy 1 Get 1
7096,1/7/2025,3,7096,Suburb,Milk,,1,2.99,2.99,Mobile,In-store,10% Off
7097,6/8/2024,20,7097,Midtown,Hot Tea,,4,2.69,10.76,Mobile,Delivery,10% Off
7098,6/9/2024,10,7098,Downtown,Milk,,1,1.78,1.78,Cash,Delivery,None
7099,12/25/2024,22,7099,Downtown,Donut,Jelly,5,2.05,10.25,Cash,Delivery,None
7100,1/17/2025,0,7100,Uptown,Milk,,2,1.67,3.34,Credit Card,Delivery,None
7101,1/20/2025,4,7101,Midtown,Hot Tea,,2,3.18,6.36,Cash,In-store,None
7102,3/20/2025,6,7102,Midtown,Milk,,1,1.51,1.51,Cash,In-store,Buy 1 Get 1
7103,2/12/2025,0,7103,Midtown,Donut,Strawberry Frosted,5,1.4,7,Credit Card,Delivery,10% Off
7104,12/10/2024,10,7104,Uptown,Milk,,2,2.41,4.82,Mobile,Delivery,10% Off
7105,11/18/2024,4,7105,Downtown,Orange Juice,,5,3.08,15.4,Mobile,In-store,10% Off
7106,10/4/2024,7,7106,Uptown,Milk,,2,2.25,4.5,Credit Card,Delivery,Buy 1 Get 1
7107,10/7/2024,7,7107,Uptown,Donut,Strawberry Frosted,5,1.75,8.75,Credit Card,In-store,Buy 1 Get 1
7108,11/23/2024,13,7108,Uptown,Orange Juice,,3,3.1,9.3,Mobile,Delivery,10% Off
7109,8/15/2024,5,7109,Downtown,Milk,,5,2.32,11.6,Credit Card,Delivery,10% Off
7110,3/4/2025,14,7110,Uptown,Coffee,,5,3.15,15.75,Mobile,Delivery,Buy 1 Get 1
7111,4/5/2024,19,7111,Downtown,Orange Juice,,1,3.73,3.73,Cash,In-store,None
7112,2/25/2025,15,7112,Downtown,Orange Juice,,3,3.5,10.5,Credit Card,Delivery,10% Off
7113,6/26/2024,19,7113,Suburb,Milk,,4,1.76,7.04,Cash,In-store,None
7114,8/21/2024,19,7114,Downtown,Orange Juice,,1,3.93,3.93,Cash,Delivery,10% Off
7115,7/31/2024,3,7115,Downtown,Donut,Jelly,4,1.26,5.04,Credit Card,In-store,10% Off
7116,1/25/2025,18,7116,Suburb,Hot Tea,,2,1.95,3.9,Mobile,Delivery,None
7117,5/11/2024,14,7117,Downtown,Milk,,4,1.89,7.56,Credit Card,Delivery,10% Off
7118,4/12/2024,9,7118,Suburb,Milk,,5,2.31,11.55,Mobile,Delivery,None
7119,7/24/2024,2,7119,Uptown,Coffee,,4,2.94,11.76,Cash,In-store,10% Off
7120,3/17/2025,15,7120,Uptown,Hot Tea,,1,1.94,1.94,Credit Card,In-store,Buy 1 Get 1
7121,2/7/2025,22,7121,Uptown,Donut,Jelly,1,1.86,1.86,Mobile,In-store,Buy 1 Get 1
7122,5/30/2024,12,7122,Uptown,Hot Tea,,4,1.73,6.92,Credit Card,In-store,10% Off
7123,10/23/2024,20,7123,Midtown,Orange Juice,,1,3.4,3.4,Cash,In-store,10% Off
7124,5/23/2024,13,7124,Uptown,Donut,Boston Cream,1,2.11,2.11,Mobile,In-store,None
7125,9/22/2024,6,7125,Uptown,Hot Tea,,4,2.4,9.6,Mobile,In-store,10% Off
7126,10/15/2024,11,7126,Uptown,Milk,,3,1.69,5.07,Cash,In-store,Buy 1 Get 1
7127,7/29/2024,12,7127,Suburb,Donut,Boston Cream,3,2.04,6.12,Mobile,In-store,10% Off
7128,6/8/2024,1,7128,Midtown,Orange Juice,,2,3.52,7.04,Mobile,Delivery,10% Off
7129,6/24/2024,7,7129,Downtown,Hot Tea,,1,2.73,2.73,Credit Card,In-store,None
7130,5/8/2024,17,7130,Midtown,Donut,Boston Cream,4,1.19,4.76,Mobile,Delivery,10% Off
7131,12/27/2024,17,7131,Downtown,Milk,,1,2.03,2.03,Mobile,In-store,None
7132,2/22/2025,20,7132,Uptown,Milk,,5,1.62,8.1,Mobile,Delivery,10% Off
7133,9/9/2024,2,7133,Suburb,Coffee,,1,2.24,2.24,Cash,In-store,None
7134,6/10/2024,0,7134,Midtown,Hot Tea,,1,2.42,2.42,Credit Card,Delivery,None
7135,10/2/2024,5,7135,Midtown,Milk,,3,1.66,4.98,Mobile,Delivery,None
7136,3/16/2025,11,7136,Downtown,Milk,,4,2.87,11.48,Cash,In-store,Buy 1 Get 1
7137,9/1/2024,16,7137,Downtown,Hot Tea,,1,2.8,2.8,Credit Card,In-store,Buy 1 Get 1
7138,8/23/2024,1,7138,Downtown,Donut,Glazed,3,2.15,6.45,Credit Card,In-store,10% Off
7139,8/1/2024,17,7139,Uptown,Milk,,2,2.02,4.04,Cash,Delivery,None
7140,10/3/2024,2,7140,Downtown,Coffee,,3,3.05,9.15,Cash,In-store,10% Off
7141,9/1/2024,23,7141,Midtown,Hot Tea,,3,3.22,9.66,Credit Card,In-store,None
7142,5/15/2024,0,7142,Downtown,Orange Juice,,3,3.53,10.59,Cash,Delivery,Buy 1 Get 1
7143,2/14/2025,12,7143,Midtown,Coffee,,1,3.5,3.5,Credit Card,Delivery,Buy 1 Get 1
7144,11/21/2024,10,7144,Suburb,Coffee,,1,2.85,2.85,Cash,In-store,None
7145,2/8/2025,11,7145,Uptown,Milk,,2,2.78,5.56,Mobile,In-store,None
7146,10/29/2024,8,7146,Midtown,Orange Juice,,5,3.67,18.35,Cash,Delivery,10% Off
7147,6/9/2024,20,7147,Uptown,Donut,Strawberry Frosted,5,2.05,10.25,Credit Card,In-store,Buy 1 Get 1
7148,10/17/2024,11,7148,Suburb,Orange Juice,,5,3.75,18.75,Cash,In-store,Buy 1 Get 1
7149,8/16/2024,3,7149,Suburb,Coffee,,2,3.77,7.54,Cash,In-store,Buy 1 Get 1
7150,8/16/2024,13,7150,Midtown,Hot Tea,,5,2.29,11.45,Credit Card,Delivery,None
7151,4/3/2025,8,7151,Midtown,Coffee,,5,3.81,19.05,Credit Card,In-store,None
7152,2/26/2025,18,7152,Downtown,Orange Juice,,3,3.08,9.24,Mobile,In-store,None
7153,7/25/2024,15,7153,Midtown,Milk,,1,2.4,2.4,Mobile,In-store,Buy 1 Get 1
7154,8/27/2024,10,7154,Midtown,Hot Tea,,1,2.36,2.36,Credit Card,Delivery,None
7155,12/7/2024,2,7155,Downtown,Orange Juice,,3,3.87,11.61,Mobile,In-store,Buy 1 Get 1
7156,8/4/2024,14,7156,Uptown,Donut,Boston Cream,3,1.73,5.19,Credit Card,In-store,10% Off
7157,5/8/2024,2,7157,Downtown,Milk,,3,2.26,6.78,Cash,In-store,Buy 1 Get 1
7158,10/31/2024,1,7158,Suburb,Milk,,1,1.79,1.79,Credit Card,In-store,10% Off
7159,6/4/2024,4,7159,Uptown,Coffee,,5,2.3,11.5,Mobile,Delivery,None
7160,12/1/2024,19,7160,Uptown,Coffee,,3,2.76,8.28,Mobile,In-store,Buy 1 Get 1
7161,7/7/2024,13,7161,Uptown,Orange Juice,,2,2.64,5.28,Cash,Delivery,Buy 1 Get 1
7162,4/25/2024,14,7162,Uptown,Coffee,,3,2.46,7.38,Credit Card,Delivery,10% Off
7163,1/23/2025,23,7163,Downtown,Donut,Glazed,4,2.34,9.36,Mobile,Delivery,10% Off
7164,9/18/2024,4,7164,Midtown,Orange Juice,,3,2.75,8.25,Cash,In-store,None
7165,6/26/2024,6,7165,Midtown,Orange Juice,,1,2.87,2.87,Cash,Delivery,10% Off
7166,4/17/2024,6,7166,Downtown,Milk,,3,2.03,6.09,Cash,Delivery,Buy 1 Get 1
7167,9/10/2024,18,7167,Midtown,Donut,Jelly,4,1.62,6.48,Cash,Delivery,None
7168,9/22/2024,11,7168,Uptown,Orange Juice,,2,3.24,6.48,Mobile,In-store,None
7169,3/3/2025,6,7169,Midtown,Milk,,5,1.56,7.8,Mobile,In-store,10% Off
7170,12/7/2024,8,7170,Downtown,Orange Juice,,3,3.99,11.97,Mobile,In-store,10% Off
7171,1/28/2025,2,7171,Uptown,Donut,Glazed,4,1.04,4.16,Credit Card,Delivery,10% Off
7172,6/5/2024,18,7172,Uptown,Hot Tea,,4,2.03,8.12,Cash,In-store,None
7173,5/30/2024,7,7173,Suburb,Milk,,2,2.07,4.14,Credit Card,Delivery,Buy 1 Get 1
7174,9/20/2024,5,7174,Midtown,Coffee,,1,3.94,3.94,Cash,In-store,Buy 1 Get 1
7175,4/14/2024,4,7175,Midtown,Milk,,3,1.64,4.92,Cash,In-store,Buy 1 Get 1
7176,8/17/2024,18,7176,Uptown,Hot Tea,,4,3.06,12.24,Mobile,In-store,Buy 1 Get 1
7177,8/7/2024,9,7177,Midtown,Coffee,,2,3.96,7.92,Cash,Delivery,Buy 1 Get 1
7178,1/24/2025,23,7178,Suburb,Coffee,,5,2.74,13.7,Credit Card,In-store,Buy 1 Get 1
7179,1/5/2025,21,7179,Uptown,Coffee,,4,2.68,10.72,Cash,Delivery,Buy 1 Get 1
7180,2/16/2025,12,7180,Uptown,Hot Tea,,2,2.58,5.16,Cash,Delivery,None
7181,6/7/2024,3,7181,Suburb,Milk,,1,2.06,2.06,Credit Card,Delivery,Buy 1 Get 1
7182,7/14/2024,15,7182,Midtown,Donut,Strawberry Frosted,1,1.65,1.65,Credit Card,In-store,10% Off
